"","x"
"7117","MIR634"
"7118","CACNG4"
"7119","CACNG5"
"7120","CACNG1"
"7121","HELZ"
"7122","LOC101928021"
"7123","MIR548D2"
"7124","MIR548AA2"
"7125","PITPNC1"
"7126","PSMD12"
"7127","SNORA38B"
"7128","NOL11"
"7129","BPTF"
"7130","C17orf58"
"7131","KPNA2"
"7132","LINC00674"
"7133","LOC440461"
"7134","AMZ2"
"7135","ARSG"
"7136","SLC16A6"
"7137","PRKAR1A"
"7138","MIR635"
"7139","WIPI1"
"7140","LINC01482"
"7141","FAM20A"
"7142","ABCA8"
"7143","ABCA10"
"7144","ABCA6"
"7145","ABCA5"
"7146","ABCA9-AS1"
"7147","MIR4524B"
"7148","PRO1804"
"7149","ABCA9"
"7150","MIR4524A"
"7151","MAP2K6"
"7152","LINC01483"
"7153","LINC01497"
"7154","LINC01028"
"7155","KCNJ16"
"7156","KCNJ2"
"7157","KCNJ2-AS1"
"7158","CASC17"
"7159","LINC02095"
"7160","LINC02097"
"7161","LOC102723517"
"7162","LINC01152"
"7163","SOX9-AS1"
"7164","LINC02003"
"7165","SOX9"
"7166","LINC00673"
"7167","LINC00511"
"7168","SLC39A11"
"7169","COG1"
"7170","FAM104A"
"7171","SSTR2"
"7172","BTBD17"
"7173","KIF19"
"7174","DNAI2"
"7175","GPR142"
"7176","GPRC5C"
"7177","CD300A"
"7178","C17orf77"
"7179","CD300E"
"7180","MIR3615"
"7181","LOC100130520"
"7182","NAT9"
"7183","GRIN2C"
"7184","TMEM104"
"7185","CD300LD"
"7186","CD300LF"
"7187","CD300C"
"7188","FDXR"
"7189","RAB37"
"7190","CD300LB"
"7191","SLC9A3R1"
"7192","MIR6868"
"7193","HN1"
"7194","UNK"
"7195","LOC100287042"
"7196","HID1-AS1"
"7197","TEN1-CDK3"
"7198","HID1"
"7199","GALR2"
"7200","ATP5H"
"7201","WBP2"
"7202","EXOC7"
"7203","SRP68"
"7204","NUP85"
"7205","FOXJ1"
"7206","MIR4538"
"7207","ITGB4"
"7208","SLC16A5"
"7209","RECQL5"
"7210","TRIM47"
"7211","CASKIN2"
"7212","MIR6785"
"7213","LLGL2"
"7214","RNF157"
"7215","TMEM94"
"7216","TEN1"
"7217","GALK1"
"7218","KCTD2"
"7219","GGA3"
"7220","MIR4738"
"7221","SUMO2"
"7222","USH1G"
"7223","OTOP2"
"7224","EVPL"
"7225","MRPS7"
"7226","UNC13D"
"7227","MIF4GD"
"7228","NT5C"
"7229","MRPL38"
"7230","MYO15B"
"7231","ACOX1"
"7232","FADS6"
"7233","RNF157-AS1"
"7234","TRIM65"
"7235","SAP30BP"
"7236","TSEN54"
"7237","MRPL58"
"7238","ZACN"
"7239","SLC25A19"
"7240","OTOP3"
"7241","CDK3"
"7242","ARMC7"
"7243","SMIM5"
"7244","FBF1"
"7245","H3F3B"
"7246","MIR3678"
"7247","CDR2L"
"7248","SMIM6"
"7249","GRB2"
"7250","UBE2O"
"7251","MXRA7"
"7252","PRPSAP1"
"7253","SRSF2"
"7254","METTL23"
"7255","UBALD2"
"7256","CYGB"
"7257","MFSD11"
"7258","RHBDF2"
"7259","AANAT"
"7260","LOC105274304"
"7261","SNHG16"
"7262","MIR636"
"7263","SPHK1"
"7264","QRICH2"
"7265","SNORD1C"
"7266","ST6GALNAC1"
"7267","PRCD"
"7268","JMJD6"
"7269","SNORD1B"
"7270","ST6GALNAC2"
"7271","SNORD1A"
"7272","MGAT5B"
"7273","LINC02080"
"7274","LINC00868"
"7275","SEPT9"
"7276","SNHG20"
"7277","LINC01973"
"7278","SCARNA16"
"7279","LOC100507351"
"7280","LOC105371907"
"7281","LINC01987"
"7282","LOC105371899"
"7283","MIR4316"
"7284","SEC14L1"
"7285","MIR6516"
"7286","MIR4739"
"7287","ENGASE"
"7288","CCDC40"
"7289","LINC01979"
"7290","LOC100294362"
"7291","C17orf99"
"7292","SGSH"
"7293","DNAH17"
"7294","CBX4"
"7295","CYTH1"
"7296","TNRC6C-AS1"
"7297","C1QTNF1"
"7298","TNRC6C"
"7299","NPTX1"
"7300","LINC02078"
"7301","TMEM235"
"7302","SYNGR2"
"7303","TIMP2"
"7304","CARD14"
"7305","CBX8"
"7306","LINC01978"
"7307","TK1"
"7308","CANT1"
"7309","AFMID"
"7310","C1QTNF1-AS1"
"7311","LINC02081"
"7312","MIR4730"
"7313","EIF4A3"
"7314","SOCS3"
"7315","LINC01993"
"7316","TBC1D16"
"7317","LOC101928674"
"7318","TMC8"
"7319","ENPP7"
"7320","PGS1"
"7321","RNF213"
"7322","CBX2"
"7323","CEP295NL"
"7324","DNAH17-AS1"
"7325","SLC26A11"
"7326","TMC6"
"7327","USP36"
"7328","ENDOV"
"7329","LGALS3BP"
"7330","GAA"
"7331","RBFOX3"
"7332","BIRC5"
"7333","RPTOR"
"7334","CHMP6"
"7335","LOC101928855"
"7336","BAIAP2-AS1"
"7337","LINC00482"
"7338","SLC38A10"
"7339","NDUFAF8"
"7340","CEP131"
"7341","AATK"
"7342","MIR3065"
"7343","TEPSIN"
"7344","MIR338"
"7345","MIR657"
"7346","TMEM105"
"7347","BAIAP2"
"7348","AATK-AS1"
"7349","MIR1250"
"7350","LOC105371925"
"7351","NPB"
"7352","OXLD1"
"7353","MRPL12"
"7354","MIR6786"
"7355","BAHCC1"
"7356","CCDC137"
"7357","SLC25A10"
"7358","HGS"
"7359","PPP1R27"
"7360","GCGR"
"7361","ARL16"
"7362","FSCN2"
"7363","ANAPC11"
"7364","LOC100130370"
"7365","FAAP100"
"7366","MIR4740"
"7367","P4HB"
"7368","ALYREF"
"7369","MCRIP1"
"7370","PDE6G"
"7371","TSPAN10"
"7372","MAFG"
"7373","ACTG1"
"7374","PCYT2"
"7375","ARHGDIA"
"7376","NPLOC4"
"7377","SIRT7"
"7378","MIR3186"
"7379","SNORD134"
"7380","NOTUM"
"7381","RFNG"
"7382","DCXR"
"7383","DUS1L"
"7384","CCDC57"
"7385","LRRC45"
"7386","MAFG-AS1"
"7387","RAC3"
"7388","MYADML2"
"7389","GPS1"
"7390","PYCR1"
"7391","CENPX"
"7392","ASPSCR1"
"7393","FASN"
"7394","CSNK1D"
"7395","SLC16A3"
"7396","MIR6787"
"7397","VPS53"
"7398","RFLNB"
"7399","GLOD4"
"7400","NXN"
"7401","GEMIN4"
"7402","DBIL5P"
"7403","MRM3"
"7404","FAM57A"
"7405","LOC101927727"
"7406","ABR"
"7407","TIMM22"
"7408","MIR3183"
"7409","BHLHA9"
"7410","TUSC5"
"7411","SLC43A2"
"7412","INPP5K"
"7413","PITPNA"
"7414","SCARF1"
"7415","PITPNA-AS1"
"7416","CRK"
"7417","PRPF8"
"7418","RILP"
"7419","MYO1C"
"7420","YWHAE"
"7421","MIR22"
"7422","MIR22HG"
"7423","WDR81"
"7424","TLCD2"
"7425","SERPINF2"
"7426","SMYD4"
"7427","SERPINF1"
"7428","RPA1"
"7429","RTN4RL1"
"7430","OVCA2"
"7431","MIR212"
"7432","MIR132"
"7433","HIC1"
"7434","LOC105371485"
"7435","DPH1"
"7436","SMG6"
"7437","LOC101927839"
"7438","LOC284009"
"7439","SGSM2"
"7440","SNORD91B"
"7441","SNORD91A"
"7442","TSR1"
"7443","METTL16"
"7444","MNT"
"7445","SRR"
"7446","CLUH"
"7447","LOC101927911"
"7448","PAFAH1B1"
"7449","LOC105371592"
"7450","MIR1253"
"7451","MIR6776"
"7452","RAP1GAP2"
"7453","OR1G1"
"7454","OR1D2"
"7455","OR1D5"
"7456","OR3A1"
"7457","OR3A2"
"7458","OR1A1"
"7459","OR1D4"
"7460","OR1A2"
"7461","OR3A4P"
"7462","OR3A3"
"7463","SPATA22"
"7464","OR1E2"
"7465","OR1E1"
"7466","TRPV3"
"7467","ASPA"
"7468","EMC6"
"7469","CTNS"
"7470","P2RX5"
"7471","TRPV1"
"7472","TAX1BP3"
"7473","P2RX5-TAX1BP3"
"7474","SHPK"
"7475","NCBP3"
"7476","P2RX1"
"7477","ATP2A3"
"7478","ZZEF1"
"7479","CAMKK1"
"7480","GSG2"
"7481","ITGAE"
"7482","VMO1"
"7483","SMTNL2"
"7484","ANKFY1"
"7485","MED11"
"7486","SPNS3"
"7487","TM4SF5"
"7488","ARRB2"
"7489","ALOX15"
"7490","PELP1"
"7491","SPNS2"
"7492","PSMB6"
"7493","MYBBP1A"
"7494","PLD2"
"7495","GGT6"
"7496","UBE2G1"
"7497","ZMYND15"
"7498","CXCL16"
"7499","GLTPD2"
"7500","MINK1"
"7501","LOC101559451"
"7502","LOC103021295"
"7503","CYB5D2"
"7504","ENO3"
"7505","SLC25A11"
"7506","PFN1"
"7507","RNF167"
"7508","CHRNE"
"7509","C17orf107"
"7510","GP1BA"
"7511","MIR6864"
"7512","LOC102724009"
"7513","SPAG7"
"7514","KIF1C"
"7515","INCA1"
"7516","SLC52A1"
"7517","MIR6865"
"7518","CAMTA2"
"7519","ZNF232"
"7520","ZFP3"
"7521","SCIMP"
"7522","LOC101928000"
"7523","USP6"
"7524","NUP88"
"7525","RABEP1"
"7526","LOC100130950"
"7527","ZNF594"
"7528","RPAIN"
"7529","C1QBP"
"7530","DERL2"
"7531","LOC105371506"
"7532","DHX33"
"7533","NLRP1"
"7534","LOC728392"
"7535","MIS12"
"7536","LOC339166"
"7537","WSCD1"
"7538","PITPNM3"
"7539","FAM64A"
"7540","AIPL1"
"7541","MED31"
"7542","KIAA0753"
"7543","MIR4520-1"
"7544","SLC13A5"
"7545","ALOX15P1"
"7546","C17orf100"
"7547","TXNDC17"
"7548","MIR4520-2"
"7549","SLC16A11"
"7550","ALOX12"
"7551","MIR497"
"7552","C17orf49"
"7553","CLEC10A"
"7554","BCL6B"
"7555","ALOX12P2"
"7556","RNASEK-C17orf49"
"7557","FBXO39"
"7558","XAF1"
"7559","MIR497HG"
"7560","TEKT1"
"7561","RNASEK"
"7562","MIR195"
"7563","ALOX12-AS1"
"7564","SLC16A13"
"7565","ASGR2"
"7566","ASGR1"
"7567","EIF5A"
"7568","TMEM95"
"7569","DLG4"
"7570","ELP5"
"7571","FGF11"
"7572","KCTD11"
"7573","C17orf74"
"7574","CLDN7"
"7575","SLC35G6"
"7576","DVL2"
"7577","ZBTB4"
"7578","YBX2"
"7579","GPS2"
"7580","NEURL4"
"7581","NLGN2"
"7582","GABARAP"
"7583","ACADVL"
"7584","CTDNEP1"
"7585","PHF23"
"7586","MIR324"
"7587","PLSCR3"
"7588","POLR2A"
"7589","SLC2A4"
"7590","SPEM1"
"7591","TNK1"
"7592","ACAP1"
"7593","TMEM256"
"7594","TMEM256-PLSCR3"
"7595","CHRNB1"
"7596","TMEM102"
"7597","GUCY2D"
"7598","SNORA67"
"7599","MIR4314"
"7600","TNFSF13"
"7601","CNTROB"
"7602","SAT2"
"7603","EFNB3"
"7604","SHBG"
"7605","SENP3"
"7606","KCNAB3"
"7607","CD68"
"7608","FXR2"
"7609","CYB5D1"
"7610","MPDU1"
"7611","SNORA48"
"7612","CHD3"
"7613","SENP3-EIF4A1"
"7614","TNFSF12"
"7615","EIF4A1"
"7616","TNFSF12-TNFSF13"
"7617","ALOX12B"
"7618","WRAP53"
"7619","SNORD10"
"7620","DNAH2"
"7621","LOC284023"
"7622","SCARNA21"
"7623","TRAPPC1"
"7624","RPL29P2"
"7625","ALOX15B"
"7626","ATP1B2"
"7627","SOX15"
"7628","TP53"
"7629","LOC100996842"
"7630","TMEM88"
"7631","KDM6B"
"7632","NAA38"
"7633","HES7"
"7634","ALOXE3"
"7635","VAMP2"
"7636","MIR6883"
"7637","PER1"
"7638","PFAS"
"7639","AURKB"
"7640","BORCS6"
"7641","MIR4521"
"7642","SLC25A35"
"7643","RANGRF"
"7644","CTC1"
"7645","LINC00324"
"7646","TMEM107"
"7647","ARHGEF15"
"7648","RNF222"
"7649","LOC100128288"
"7650","KRBA2"
"7651","ODF4"
"7652","RPL26"
"7653","MYH10"
"7654","NDEL1"
"7655","SPDYE4"
"7656","MFSD6L"
"7657","CCDC42"
"7658","PIK3R6"
"7659","PIK3R5"
"7660","NTN1"
"7661","STX8"
"7662","LOC101928266"
"7663","CFAP52"
"7664","USP43"
"7665","DHRS7C"
"7666","GSG1L2"
"7667","GLP2R"
"7668","RCVRN"
"7669","GAS7"
"7670","MYH13"
"7671","MYH8"
"7672","MYH1"
"7673","MYH2"
"7674","MYH4"
"7675","MYHAS"
"7676","MYH3"
"7677","SCO1"
"7678","MAGOH2P"
"7679","ADPRM"
"7680","TMEM220"
"7681","TMEM220-AS1"
"7682","PIRT"
"7683","LINC00675"
"7684","SHISA6"
"7685","DNAH9"
"7686","ZNF18"
"7687","MAP2K4"
"7688","MIR744"
"7689","LINC00670"
"7690","LOC101928418"
"7691","MYOCD"
"7692","LOC100128006"
"7693","ELAC2"
"7694","MIR1269B"
"7695","ARHGAP44"
"7696","HS3ST3A1"
"7697","COX10-AS1"
"7698","COX10"
"7699","CDRT15P1"
"7700","HS3ST3B1"
"7701","CDRT15"
"7702","MGC12916"
"7703","LOC101928475"
"7704","CDRT7"
"7705","CDRT8"
"7706","PMP22"
"7707","TEKT3"
"7708","MIR4731"
"7709","TVP23C-CDRT4"
"7710","CDRT4"
"7711","TRIM16"
"7712","CDRT1"
"7713","TVP23C"
"7714","ZNF286A"
"7715","TBC1D26"
"7716","LINC02087"
"7717","CDRT15P2"
"7718","MEIS3P1"
"7719","ADORA2B"
"7720","ZSWIM7"
"7721","TTC19"
"7722","PIGL"
"7723","NCOR1"
"7724","MIR1288"
"7725","UBB"
"7726","SNORD49A"
"7727","SNORD49B"
"7728","LRRC75A"
"7729","TRPV2"
"7730","SNORD65"
"7731","LRRC75A-AS1"
"7732","CENPV"
"7733","FAM106CP"
"7734","ZNF624"
"7735","KRT16P2"
"7736","ZNF287"
"7737","USP32P1"
"7738","CCDC144A"
"7739","MPRIP"
"7740","TNFRSF13B"
"7741","COPS3"
"7742","PLD6"
"7743","NT5M"
"7744","FLCN"
"7745","MED9"
"7746","PEMT"
"7747","RASD1"
"7748","RAI1-AS1"
"7749","SMCR2"
"7750","TOM1L2"
"7751","SREBF1"
"7752","RAI1"
"7753","MIR33B"
"7754","SMCR5"
"7755","MIR6777"
"7756","ATPAF2"
"7757","DRG2"
"7758","DRC3"
"7759","MYO15A"
"7760","GID4"
"7761","FLII"
"7762","MIR6778"
"7763","TOP3A"
"7764","MIEF2"
"7765","SHMT1"
"7766","LLGL1"
"7767","SMCR8"
"7768","ALKBH5"
"7769","TVP23B"
"7770","TRIM16L"
"7771","ZNF286B"
"7772","KRT17P5"
"7773","LINC02076"
"7774","FBXW10"
"7775","KRT16P1"
"7776","FAM106A"
"7777","TBC1D28"
"7778","FOXO3B"
"7779","LGALS9C"
"7780","EVPLL"
"7781","CCDC144B"
"7782","USP32P2"
"7783","PRPSAP2"
"7784","EPN2-AS1"
"7785","SLC5A10"
"7786","EPN2"
"7787","EPN2-IT1"
"7788","LOC388436"
"7789","FAM83G"
"7790","GRAP"
"7791","GRAPL"
"7792","LOC79999"
"7793","MAPK7"
"7794","B9D1"
"7795","RNF112"
"7796","MFAP4"
"7797","MIR1180"
"7798","ALDH3A1"
"7799","ALDH3A2"
"7800","SLC47A2"
"7801","SNORA59B"
"7802","SLC47A1"
"7803","SNORA59A"
"7804","ULK2"
"7805","AKAP10"
"7806","SPECC1"
"7807","LGALS9B"
"7808","CDRT15L2"
"7809","CCDC144CP"
"7810","KRT16P3"
"7811","NOS2P3"
"7812","FAM106B"
"7813","LOC100287072"
"7814","CCDC144NL-AS1"
"7815","CCDC144NL"
"7816","LOC339260"
"7817","MAP2K3"
"7818","KCNJ12"
"7819","LINC01563"
"7820","DHRS7B"
"7821","NATD1"
"7822","USP22"
"7823","TMEM11"
"7824","KCNJ18"
"7825","C17orf51"
"7826","FLJ36000"
"7827","FAM27E5"
"7828","UBBP4"
"7829","MTRNR2L1"
"7830","LOC105371703"
"7831","MIR4522"
"7832","WSB1"
"7833","LGALS9"
"7834","KSR1"
"7835","TBC1D3P5"
"7836","NOS2"
"7837","LYRM9"
"7838","NLK"
"7839","PYY2"
"7840","POLDIP2"
"7841","TMEM199"
"7842","KRT18P55"
"7843","PPY2P"
"7844","TMEM97"
"7845","MIR4723"
"7846","TNFAIP1"
"7847","IFT20"
"7848","SUPT6H"
"7849","PIGS"
"7850","SLC13A2"
"7851","SARM1"
"7852","SDF2"
"7853","KIAA0100"
"7854","FOXN1"
"7855","VTN"
"7856","SPAG5-AS1"
"7857","SLC46A1"
"7858","SGK494"
"7859","SPAG5"
"7860","ALDOC"
"7861","SEBOX"
"7862","UNC119"
"7863","TRAF4"
"7864","NEK8"
"7865","SNORD42A"
"7866","FAM222B"
"7867","PROCA1"
"7868","TLCD1"
"7869","RPL23A"
"7870","SNORD4A"
"7871","SNORD42B"
"7872","SNORD4B"
"7873","RAB34"
"7874","MIR451B"
"7875","FLOT2"
"7876","MIR4732"
"7877","TIAF1"
"7878","ERAL1"
"7879","SEZ6"
"7880","LOC101927018"
"7881","DHRS13"
"7882","PIPOX"
"7883","MIR144"
"7884","PHF12"
"7885","MYO18A"
"7886","MIR451A"
"7887","CORO6"
"7888","MIR4523"
"7889","ANKRD13B"
"7890","ABHD15"
"7891","SSH2"
"7892","TP53I13"
"7893","CRYBA1"
"7894","GIT1"
"7895","NUFIP2"
"7896","TAOK1"
"7897","EFCAB5"
"7898","SLC6A4"
"7899","MIR423"
"7900","MIR3184"
"7901","NSRP1"
"7902","BLMH"
"7903","TMIGD1"
"7904","SUZ12P1"
"7905","TBC1D29"
"7906","LOC107133515"
"7907","GOSR1"
"7908","SH3GL1P2"
"7909","CPD"
"7910","CRLF3"
"7911","ATAD5"
"7912","MIR4733"
"7913","DPRXP4"
"7914","TEFM"
"7915","RNF135"
"7916","ADAP2"
"7917","NF1"
"7918","OMG"
"7919","EVI2B"
"7920","EVI2A"
"7921","RAB11FIP4"
"7922","MIR365B"
"7923","MIR193A"
"7924","MIR4724"
"7925","MIR4725"
"7926","COPRS"
"7927","RHBDL3"
"7928","ZNF207"
"7929","LOC105371730"
"7930","MIR632"
"7931","UTP6"
"7932","C17orf75"
"7933","SUZ12"
"7934","LRRC37B"
"7935","SH3GL1P1"
"7936","ARGFXP2"
"7937","RHOT1"
"7938","PSMD11"
"7939","CDK5R1"
"7940","MYO1D"
"7941","TMEM98"
"7942","SPACA3"
"7943","ASIC2"
"7944","AA06"
"7945","LINC01989"
"7946","CCL8"
"7947","CCL1"
"7948","CCL2"
"7949","CCL11"
"7950","CCL7"
"7951","CCL13"
"7952","C17orf102"
"7953","TMEM132E"
"7954","RAD51L3-RFFL"
"7955","CCT6B"
"7956","LIG3"
"7957","RFFL"
"7958","ZNF830"
"7959","UNC45B"
"7960","NLE1"
"7961","RAD51D"
"7962","FNDC8"
"7963","SLC35G3"
"7964","SLFN12"
"7965","SLFN14"
"7966","SLFN5"
"7967","LINC02001"
"7968","SLFN11"
"7969","LOC107985033"
"7970","SNORD7"
"7971","SLFN12L"
"7972","SLFN13"
"7973","AP2B1"
"7974","PEX12"
"7975","RASL10B"
"7976","C17orf50"
"7977","GAS2L2"
"7978","MMP28"
"7979","TAF15"
"7980","CCL5"
"7981","HEATR9"
"7982","CCL16"
"7983","CCL15-CCL14"
"7984","CCL15"
"7985","CCL14"
"7986","RDM1"
"7987","CCL23"
"7988","LYZL6"
"7989","LRRC37A8P"
"7990","CCL3"
"7991","CCL18"
"7992","CCL4"
"7993","TBC1D3F"
"7994","TBC1D3B"
"7995","TBC1D3H"
"7996","CCL4L1"
"7997","CCL4L2"
"7998","CCL3L1"
"7999","CCL3L3"
"8000","TBC1D3G"
"8001","MRM1"
"8002","GGNBP2"
"8003","ZNHIT3"
"8004","PIGW"
"8005","MYO19"
"8006","DHRS11"
"8007","LOC102723471"
"8008","MIR2909"
"8009","AATF"
"8010","LHX1"
"8011","ACACA"
"8012","C17orf78"
"8013","SNORA90"
"8014","TADA2A"
"8015","SYNRG"
"8016","DUSP14"
"8017","DDX52"
"8018","MIR378J"
"8019","HNF1B"
"8020","TBC1D3C"
"8021","TBC1D3D"
"8022","TBC1D3L"
"8023","TBC1D3K"
"8024","TBC1D3E"
"8025","YWHAEP7"
"8026","TBC1D3"
"8027","TBC1D3I"
"8028","LOC440434"
"8029","MRPL45"
"8030","SOCS7"
"8031","GPR179"
"8032","SRCIN1"
"8033","ARHGAP23"
"8034","EPOP"
"8035","MLLT6"
"8036","MIR4734"
"8037","PCGF2"
"8038","PIP4K2B"
"8039","CISD3"
"8040","PSMB3"
"8041","MIR4726"
"8042","MIR6779"
"8043","RPL23"
"8044","CWC25"
"8045","LINC00672"
"8046","LASP1"
"8047","LINC02079"
"8048","LOC100131347"
"8049","ARL5C"
"8050","FBXO47"
"8051","MIR4727"
"8052","STAC2"
"8053","RPL19"
"8054","C17orf98"
"8055","SNORA21"
"8056","CACNB1"
"8057","PLXDC1"
"8058","LRRC37A11P"
"8059","FBXL20"
"8060","CDK12"
"8061","MED1"
"8062","CSF3"
"8063","PNMT"
"8064","GSDMA"
"8065","PPP1R1B"
"8066","NEUROD2"
"8067","MED24"
"8068","MIR4728"
"8069","GSDMB"
"8070","PGAP3"
"8071","MIR6884"
"8072","ORMDL3"
"8073","LRRC3C"
"8074","SNORD124"
"8075","TCAP"
"8076","GRB7"
"8077","NR1D1"
"8078","PSMD3"
"8079","STARD3"
"8080","MIEN1"
"8081","ZPBP2"
"8082","THRA"
"8083","IKZF3"
"8084","ERBB2"
"8085","CASC3"
"8086","RARA"
"8087","MIR6866"
"8088","CDC6"
"8089","RAPGEFL1"
"8090","RARA-AS1"
"8091","MSL1"
"8092","WIPF2"
"8093","MIR6867"
"8094","GJD3"
"8095","TOP2A"
"8096","CCR7"
"8097","IGFBP4"
"8098","TNS4"
"8099","KRT222"
"8100","SMARCE1"
"8101","KRT24"
"8102","KRT25"
"8103","KRT26"
"8104","KRT28"
"8105","KRT27"
"8106","KRT20"
"8107","TMEM99"
"8108","KRT10"
"8109","KRT12"
"8110","KRT39"
"8111","KRT23"
"8112","KRT40"
"8113","KRTAP3-2"
"8114","KRTAP3-3"
"8115","KRTAP4-7"
"8116","KRTAP1-1"
"8117","KRTAP1-4"
"8118","KRTAP2-2"
"8119","KRTAP3-1"
"8120","KRTAP1-5"
"8121","KRTAP2-4"
"8122","KRTAP1-3"
"8123","KRTAP2-1"
"8124","KRTAP4-9"
"8125","KRTAP4-8"
"8126","KRTAP2-3"
"8127","KRTAP4-4"
"8128","KRTAP4-12"
"8129","KRTAP4-11"
"8130","KRTAP4-5"
"8131","KRTAP4-6"
"8132","KRTAP4-3"
"8133","KRTAP9-3"
"8134","KRTAP4-1"
"8135","KRTAP9-9"
"8136","KRTAP9-2"
"8137","KRTAP9-1"
"8138","KRTAP4-2"
"8139","KRTAP9-4"
"8140","KRTAP9-8"
"8141","KRTAP9-6"
"8142","KRTAP9-7"
"8143","KRTAP16-1"
"8144","KRTAP17-1"
"8145","KRTAP29-1"
"8146","KRT33B"
"8147","LOC100505782"
"8148","KRT33A"
"8149","KRT34"
"8150","KRT31"
"8151","KRT37"
"8152","KRT35"
"8153","KRT32"
"8154","KRT38"
"8155","KRT36"
"8156","KRT16"
"8157","KRT42P"
"8158","KRT19"
"8159","KRT13"
"8160","KRT15"
"8161","KRT17"
"8162","LINC00974"
"8163","MIR6510"
"8164","KRT14"
"8165","KRT9"
"8166","EIF1"
"8167","P3H4"
"8168","GAST"
"8169","HAP1"
"8170","JUP"
"8171","NKIRAS2"
"8172","DHX58"
"8173","KLHL10"
"8174","RAB5C"
"8175","GHDC"
"8176","ZNF385C"
"8177","FKBP10"
"8178","HCRT"
"8179","TTC25"
"8180","KCNH4"
"8181","HSPB9"
"8182","STAT5B"
"8183","NT5C3B"
"8184","KAT2A"
"8185","DNAJC7"
"8186","KLHL11"
"8187","ACLY"
"8188","CNP"
"8189","PTRF"
"8190","STAT5A"
"8191","ATP6V0A1"
"8192","STAT3"
"8193","MIR548AT"
"8194","MIR5010"
"8195","NAGLU"
"8196","MLX"
"8197","TUBG2"
"8198","FAM134C"
"8199","LOC108783654"
"8200","HSD17B1"
"8201","COASY"
"8202","TUBG1"
"8203","PSMC3IP"
"8204","RPL27"
"8205","RUNDC1"
"8206","BRCA1"
"8207","IFI35"
"8208","PTGES3L-AARSD1"
"8209","AOC2"
"8210","CNTD1"
"8211","AARSD1"
"8212","CNTNAP1"
"8213","VAT1"
"8214","MIR6781"
"8215","BECN1"
"8216","VPS25"
"8217","PTGES3L"
"8218","AOC4P"
"8219","CCR10"
"8220","COA3"
"8221","G6PC"
"8222","WNK4"
"8223","EZH1"
"8224","LINC00671"
"8225","AOC3"
"8226","RAMP2-AS1"
"8227","PLEKHH3"
"8228","RAMP2"
"8229","MIR6780A"
"8230","PSME3"
"8231","RND2"
"8232","NBR2"
"8233","LINC00854"
"8234","LOC101929767"
"8235","NBR1"
"8236","MIR2117"
"8237","ARL4D"
"8238","TMEM106A"
"8239","LINC00910"
"8240","DHX8"
"8241","ETV4"
"8242","MEOX1"
"8243","DUSP3"
"8244","SOST"
"8245","RUNDC3A"
"8246","ATXN7L3"
"8247","ASB16"
"8248","LSM12"
"8249","C17orf105"
"8250","PYY"
"8251","ASB16-AS1"
"8252","SLC25A39"
"8253","SLC4A1"
"8254","RUNDC3A-AS1"
"8255","NAGS"
"8256","FAM215A"
"8257","G6PC3"
"8258","FAM171A2"
"8259","C17orf53"
"8260","LINC01976"
"8261","UBTF"
"8262","CD300LG"
"8263","GRN"
"8264","TMEM101"
"8265","PPY"
"8266","GPATCH8"
"8267","TMUB2"
"8268","HDAC5"
"8269","MPP2"
"8270","MIR6782"
"8271","LOC105371789"
"8272","ITGA2B"
"8273","MPP3"
"8274","CCDC43"
"8275","LINC01180"
"8276","FZD2"
"8277","MEIOC"
"8278","ADAM11"
"8279","DBF4B"
"8280","CCDC103"
"8281","GJC1"
"8282","HIGD1B"
"8283","EFTUD2"
"8284","KIF18B"
"8285","GFAP"
"8286","MIR6783"
"8287","C1QL1"
"8288","DCAKD"
"8289","NMT1"
"8290","HEXIM2"
"8291","MIR6784"
"8292","LOC105371795"
"8293","PLCD3"
"8294","HEXIM1"
"8295","ACBD4"
"8296","MAP3K14-AS1"
"8297","MAP3K14"
"8298","FMNL1"
"8299","SPATA32"
"8300","CRHR1-IT1-CRHR1"
"8301","LRRC37A4P"
"8302","CRHR1-IT1"
"8303","ARHGAP27"
"8304","MAPK8IP1P2"
"8305","PLEKHM1"
"8306","MAPT-AS1"
"8307","CRHR1"
"8308","MAPT-IT1"
"8309","SPPL2C"
"8310","MAPT"
"8311","KANSL1"
"8312","STH"
"8313","KANSL1-AS1"
"8314","NSFP1"
"8315","ARL17A"
"8316","WNT9B"
"8317","LRRC37A"
"8318","NSF"
"8319","LRRC37A2"
"8320","ARL17B"
"8321","WNT3"
"8322","GOSR2"
"8323","MYL4"
"8324","CDC27"
"8325","RPRML"
"8326","MIR5089"
"8327","THCAT158"
"8328","ITGB3"
"8329","EFCAB13"
"8330","NPEPPS"
"8331","MRPL45P2"
"8332","COPZ2"
"8333","OSBPL7"
"8334","TBKBP1"
"8335","TBX21"
"8336","PNPO"
"8337","SCRN2"
"8338","MIR152"
"8339","LOC102724532"
"8340","LRRC46"
"8341","SP6"
"8342","CDK5RAP3"
"8343","KPNB1"
"8344","MRPL10"
"8345","PRR15L"
"8346","SP2"
"8347","CBX1"
"8348","SP2-AS1"
"8349","NFE2L1"
"8350","MIR1203"
"8351","MIR196A1"
"8352","HOXB4"
"8353","THRA1/BTR"
"8354","LOC101927166"
"8355","SKAP1"
"8356","HOXB6"
"8357","HOXB1"
"8358","SNX11"
"8359","HOXB7"
"8360","HOXB3"
